product_name,product_id,category,buy_price,sell_price,stock,profit_per_item
"Harbour Creations Rocking Chair, Adjustable",FUR-CH-10001039,Chairs,134.99,168.74,3,33.75
"GlobeWeis Mailers, with clear poly window",OFF-EN-10002891,Envelopes,41.99,54.17,0,12.18
"Accos Clamps, Bulk Pack",OFF-FA-10001574,Fasteners,18.99,20.89,5,1.9
"Sauder Floating Shelf Set, Metal",FUR-BO-10001831,Bookcases,174.99,215.24,14,40.25
"Hewlett Fax Machine, Digital",TEC-CO-10000263,Copiers,271.99,353.59,16,81.6
"Okidata Calculator, Red",TEC-MA-10003856,Machines,48.99,62.22,12,13.23
"Elite Scissors, Steel",OFF-SU-10004087,Supplies,21.99,26.61,10,4.62
"SAFCO Steel Folding Chair, Set of Two",FUR-CH-10002543,Chairs,43.99,54.55,6,10.56
"Memorex Memory Card, Bluetooth",TEC-AC-10002322,Accessories,101.99,116.27,2,14.28
"Green Bar Computer Printout Paper, Multicolor",OFF-PA-10004589,Paper,30.99,39.36,9,8.37
"Canon Copy Machine, Laser",TEC-CO-10004089,Copiers,130.99,146.71,1,15.72
"Novimex Round Labels, Alphabetical",OFF-LA-10000155,Labels,2.99,3.77,16,0.78
"Hoover Microwave, Black",OFF-AP-10000717,Appliances,276.99,335.16,16,58.17
"SAFCO Executive Leather Armchair, Black",FUR-CH-10002203,Chairs,412.99,479.07,18,66.08
"Novimex File Folder Labels, Laser Printer Compatible",OFF-LA-10000519,Labels,7.99,9.75,2,1.76
"Smead Round Labels, Adjustable",OFF-LA-10003231,Labels,4.99,6.24,12,1.25
"Panasonic Card Printer, Red",TEC-MA-10003315,Machines,84.99,109.64,20,24.65
"Logitech Memory Card, Bluetooth",TEC-AC-10000530,Accessories,102.99,116.38,0,13.39
"StarTech Inkjet, Durable",TEC-MA-10003223,Machines,269.99,329.39,20,59.4
"Safco 3-Shelf Cabinet, Mobile",FUR-BO-10004834,Bookcases,153.99,198.65,3,44.66
"Office Star Steel Folding Chair, Red",FUR-CH-10000068,Chairs,82.99,99.59,19,16.6
"Avery Round Labels, Adjustable",OFF-LA-10003511,Labels,4.99,6.04,2,1.05
"Enermax Mouse, USB",TEC-AC-10000397,Accessories,39.99,47.99,15,8.0
"Harbour Creations File Folder Labels, Laser Printer Compatible",OFF-LA-10003210,Labels,8.99,10.7,5,1.71
"Avery Hole Reinforcements, Economy",OFF-BI-10002412,Binders,3.99,4.63,17,0.64
"Apple Smart Phone, Cordless",TEC-PH-10001066,Phones,540.99,692.47,0,151.48
"Rubbermaid Light Bulb, Duo Pack",FUR-FU-10001194,Furnishings,18.99,22.6,7,3.61
"Brother Personal Copier, Digital",TEC-CO-10003474,Copiers,70.99,80.93,19,9.94
"HP Wireless Fax, High-Speed",TEC-CO-10002981,Copiers,178.99,205.84,0,26.85
"SanDisk Note Cards, 8.5 x 11",OFF-PA-10001736,Paper,29.99,33.29,12,3.3
"Smead Color Coded Labels, Alphabetical",OFF-LA-10004132,Labels,12.99,14.81,14,1.82
"Tenex Door Stop, Durable",FUR-FU-10004955,Furnishings,40.99,47.14,18,6.15
"Avery Color Coded Labels, Laser Printer Compatible",OFF-LA-10004122,Labels,12.99,16.11,8,3.12
"Tenex Frame, Durable",FUR-FU-10000668,Furnishings,106.99,124.11,10,17.12
"Tenex Stacking Tray, Durable",FUR-FU-10002957,Furnishings,17.99,21.95,4,3.96
"Novimex Legal Exhibit Labels, Alphabetical",OFF-LA-10004832,Labels,9.99,12.39,17,2.4
"Cameo Clasp Envelope, Set of 50",OFF-EN-10003448,Envelopes,9.99,12.29,2,2.3
"Hewlett Wireless Fax, Digital",TEC-CO-10003298,Copiers,379.99,425.59,16,45.6
"Accos Clamps, Assorted Sizes",OFF-FA-10000411,Fasteners,7.99,9.11,11,1.12
"Konica Calculator, Wireless",TEC-MA-10004143,Machines,43.99,54.99,5,11.0
"Ames Mailers, Security-Tint",OFF-EN-10000069,Envelopes,37.99,45.59,1,7.6
"SanDisk Computer Printout Paper, Recycled",OFF-PA-10002292,Paper,29.99,34.49,17,4.5
"Advantus Light Bulb, Duo Pack",FUR-FU-10004689,Furnishings,19.99,25.19,19,5.2
"Hon Rocking Chair, Set of Two",FUR-CH-10004592,Chairs,105.99,127.19,4,21.2
"Cuisinart Coffee Grinder, Black",OFF-AP-10004226,Appliances,33.99,41.13,10,7.14
"Eldon Clock, Black",FUR-FU-10000432,Furnishings,56.99,71.24,7,14.25
"Bush Library with Doors, Traditional",FUR-BO-10000514,Bookcases,327.99,423.11,13,95.12
"Hon Color Coded Labels, 5000 Label Set",OFF-LA-10004020,Labels,12.99,16.24,9,3.25
"StarTech Inkjet, White",TEC-MA-10002771,Machines,253.99,312.41,17,58.42
"Hoover Microwave, Silver",OFF-AP-10002321,Appliances,308.99,364.61,6,55.62
"Bush Corner Shelving, Mobile",FUR-BO-10002133,Bookcases,126.99,151.12,4,24.13
"Safco Library with Doors, Metal",FUR-BO-10002529,Bookcases,349.99,391.99,2,42.0
"Enermax Message Books, 8.5 x 11",OFF-PA-10000827,Paper,26.99,30.23,14,3.24
"Rubbermaid Stacking Tray, Black",FUR-FU-10001915,Furnishings,22.99,26.67,17,3.68
"Memorex Keyboard, Erganomic",TEC-AC-10002218,Accessories,68.99,80.03,12,11.04
"Kleencut Scissors, Easy Grip",OFF-SU-10004496,Supplies,23.99,28.31,5,4.32
"Avery File Folder Labels, Adjustable",OFF-LA-10001299,Labels,6.99,9.02,18,2.03
"Cuisinart Toaster, Black",OFF-AP-10002735,Appliances,52.99,64.12,18,11.13
"Samsung Audio Dock, with Caller ID",TEC-PH-10002312,Phones,149.99,193.49,0,43.5
"Stiletto Ruler, High Speed",OFF-SU-10000087,Supplies,14.99,18.29,2,3.3
"Safco Floating Shelf Set, Metal",FUR-BO-10000311,Bookcases,176.99,219.47,18,42.48
"Samsung Office Telephone, VoIP",TEC-PH-10000647,Phones,55.99,72.79,6,16.8
"Dania Corner Shelving, Mobile",FUR-BO-10001010,Bookcases,99.99,119.99,15,20.0
"Bush Corner Shelving, Traditional",FUR-BO-10001436,Bookcases,111.99,141.11,14,29.12
"Cuisinart Refrigerator, Red",OFF-AP-10003221,Appliances,495.99,629.91,1,133.92
"Hewlett Wireless Fax, Color",TEC-CO-10003800,Copiers,323.99,366.11,5,42.12
"Logitech Mouse, Erganomic",TEC-AC-10002670,Accessories,26.99,31.58,10,4.59
"Stiletto Trimmer, Easy Grip",OFF-SU-10003229,Supplies,43.99,54.11,16,10.12
"Deflect-O Clock, Black",FUR-FU-10000502,Furnishings,34.99,39.54,10,4.55
"Breville Toaster, Silver",OFF-AP-10003182,Appliances,76.99,95.47,13,18.48
"SanDisk Computer Printout Paper, Multicolor",OFF-PA-10001301,Paper,30.99,37.81,4,6.82
"Canon Fax and Copier, High-Speed",TEC-CO-10000500,Copiers,160.99,177.09,9,16.1
"Eldon Stacking Tray, Durable",FUR-FU-10002170,Furnishings,28.99,32.18,1,3.19
"Sauder Classic Bookcase, Metal",FUR-BO-10002003,Bookcases,434.99,556.79,1,121.8
"Wilson Jones Binder Covers, Durable",OFF-BI-10003702,Binders,12.99,16.89,6,3.9
"Ames Interoffice Envelope, Recycled",OFF-EN-10002873,Envelopes,43.99,48.39,6,4.4
"Cuisinart Stove, Black",OFF-AP-10000195,Appliances,483.99,575.95,15,91.96
"Kleencut Box Cutter, High Speed",OFF-SU-10004524,Supplies,34.99,44.09,12,9.1
"Ames Business Envelopes, Set of 50",OFF-EN-10000927,Envelopes,17.99,20.33,2,2.34
"Deflect-O Clock, Duo Pack",FUR-FU-10002549,Furnishings,39.99,48.79,9,8.8
"Sauder Classic Bookcase, Traditional",FUR-BO-10001392,Bookcases,391.99,501.75,13,109.76
"KitchenAid Blender, White",OFF-AP-10002264,Appliances,89.99,109.79,7,19.8
"Sharp Fax and Copier, Digital",TEC-CO-10002817,Copiers,167.99,198.23,8,30.24
"Harbour Creations Bag Chairs, Red",FUR-CH-10001043,Chairs,24.99,30.24,13,5.25
"Fiskars Ruler, Steel",OFF-SU-10003629,Supplies,13.99,17.63,8,3.64
"Konica Printer, White",TEC-MA-10004535,Machines,225.99,264.41,12,38.42
"SanDisk Mouse, Programmable",TEC-AC-10003052,Accessories,39.99,49.59,18,9.6
"Rubbermaid Frame, Black",FUR-FU-10004614,Furnishings,109.99,126.49,3,16.5
"Okidata Inkjet, White",TEC-MA-10004609,Machines,264.99,317.99,20,53.0
"Cuisinart Blender, Silver",OFF-AP-10001138,Appliances,60.99,67.09,7,6.1
"Green Bar Cards & Envelopes, 8.5 x 11",OFF-PA-10004694,Paper,52.99,61.47,4,8.48
"Kraft Business Envelopes, Security-Tint",OFF-EN-10002013,Envelopes,14.99,18.74,17,3.75
"Sauder Library with Doors, Metal",FUR-BO-10004660,Bookcases,347.99,407.15,16,59.16
"Xerox Parchment Paper, 8.5 x 11",OFF-PA-10000098,Paper,16.99,21.07,4,4.08
"Barricks Coffee Table, Adjustable Height",FUR-TA-10002868,Tables,196.99,222.6,8,25.61
"Ikea Floating Shelf Set, Mobile",FUR-BO-10001873,Bookcases,68.99,79.34,6,10.35
"Canon Fax and Copier, Digital",TEC-CO-10000082,Copiers,161.99,210.59,19,48.6
"Elite Letter Opener, Steel",OFF-SU-10000776,Supplies,23.99,29.99,19,6.0
"Cameo Peel and Seal, Security-Tint",OFF-EN-10003465,Envelopes,22.99,29.66,4,6.67
"Epson Receipt Printer, Durable",TEC-MA-10004452,Machines,58.99,71.97,14,12.98
"Jiffy Manila Envelope, Recycled",OFF-EN-10003858,Envelopes,24.99,30.49,1,5.5
"Jiffy Clasp Envelope, Set of 50",OFF-EN-10002634,Envelopes,8.99,11.51,3,2.52
"Hamilton Beach Refrigerator, White",OFF-AP-10001926,Appliances,248.99,291.32,16,42.33
"SAFCO Bag Chairs, Red",FUR-CH-10002288,Chairs,43.99,57.19,1,13.2
"Panasonic Printer, Red",TEC-MA-10003515,Machines,236.99,265.43,9,28.44
"Hon Shipping Labels, Laser Printer Compatible",OFF-LA-10001413,Labels,10.99,13.96,2,2.97
"Hamilton Beach Toaster, White",OFF-AP-10003177,Appliances,27.99,34.71,9,6.72
"OIC Rubber Bands, 12 Pack",OFF-FA-10002506,Fasteners,7.99,9.11,2,1.12
"Smead Shipping Labels, 5000 Label Set",OFF-LA-10000341,Labels,11.99,13.31,11,1.32
"Acme Letter Opener, Serrated",OFF-SU-10004822,Supplies,26.99,31.04,18,4.05
"Elite Trimmer, Serrated",OFF-SU-10003072,Supplies,37.99,43.31,16,5.32
"Ikea Stackable Bookrack, Mobile",FUR-BO-10003905,Bookcases,112.99,136.72,12,23.73
"Safco Library with Doors, Traditional",FUR-BO-10001943,Bookcases,350.99,438.74,18,87.75
"Harbour Creations File Folder Labels, 5000 Label Set",OFF-LA-10003390,Labels,8.99,10.07,3,1.08
"Rubbermaid Photo Frame, Black",FUR-FU-10003462,Furnishings,51.99,67.59,11,15.6
"Advantus Door Stop, Duo Pack",FUR-FU-10004097,Furnishings,31.99,37.43,13,5.44
"Acme Letter Opener, High Speed",OFF-SU-10001980,Supplies,29.99,34.49,4,4.5
"Advantus Thumb Tacks, 12 Pack",OFF-FA-10004139,Fasteners,12.99,16.37,7,3.38
"Sharp Personal Copier, Laser",TEC-CO-10001831,Copiers,119.99,155.99,0,36.0
"Green Bar Message Books, 8.5 x 11",OFF-PA-10002371,Paper,27.99,34.71,3,6.72
"GlobeWeis Interoffice Envelope, Set of 50",OFF-EN-10002728,Envelopes,47.99,61.43,17,13.44
"Elite Ruler, Steel",OFF-SU-10004452,Supplies,12.99,16.5,2,3.51
"Novimex Round Labels, Laser Printer Compatible",OFF-LA-10004753,Labels,5.99,7.61,3,1.62
"Hoover Stove, Silver",OFF-AP-10003577,Appliances,568.99,660.03,16,91.04
"Dania Floating Shelf Set, Mobile",FUR-BO-10001714,Bookcases,154.99,185.99,5,31.0
"Sauder Library with Doors, Traditional",FUR-BO-10001553,Bookcases,348.99,390.87,9,41.88
"Cuisinart Refrigerator, White",OFF-AP-10003702,Appliances,444.99,538.44,7,93.45
"Hon Chairmat, Black",FUR-CH-10002212,Chairs,52.99,61.47,1,8.48
"Panasonic Printer, Durable",TEC-MA-10002264,Machines,266.99,333.74,11,66.75
"Accos Push Pins, 12 Pack",OFF-FA-10004140,Fasteners,13.99,16.93,4,2.94
"Rubbermaid Clock, Black",FUR-FU-10003264,Furnishings,49.99,55.99,4,6.0
"Barricks Conference Table, Fully Assembled",FUR-TA-10000184,Tables,453.99,531.17,0,77.18
"Bush Floating Shelf Set, Pine",FUR-BO-10000265,Bookcases,172.99,209.32,15,36.33
"Acme Ruler, Steel",OFF-SU-10003211,Supplies,15.99,17.59,7,1.6
"Ames Manila Envelope, Security-Tint",OFF-EN-10000056,Envelopes,26.99,33.2,13,6.21
"Hon Coffee Table, with Bottom Storage",FUR-TA-10002789,Tables,204.99,233.69,8,28.7
"Green Bar Cards & Envelopes, Premium",OFF-PA-10000300,Paper,47.99,62.39,6,14.4
"Memorex Flash Drive, USB",TEC-AC-10004811,Accessories,29.99,37.49,11,7.5
"Ames Peel and Seal, Recycled",OFF-EN-10000890,Envelopes,16.99,18.69,11,1.7
"StarTech Card Printer, Durable",TEC-MA-10001015,Machines,138.99,175.13,12,36.14
"Tenex Frame, Duo Pack",FUR-FU-10000188,Furnishings,109.99,126.49,17,16.5
"Acme Box Cutter, Easy Grip",OFF-SU-10003234,Supplies,38.99,46.4,3,7.41
"Canon Copy Machine, Color",TEC-CO-10002326,Copiers,263.99,298.31,10,34.32
"SanDisk Memory Card, USB",TEC-AC-10001002,Accessories,55.99,68.87,13,12.88
"Hoover Coffee Grinder, Silver",OFF-AP-10003972,Appliances,34.99,39.19,17,4.2
"Eldon Frame, Erganomic",FUR-FU-10003219,Furnishings,114.99,143.74,15,28.75
"Binney & Smith Highlighters, Blue",OFF-AR-10003028,Art,16.99,20.05,3,3.06
"Sharp Wireless Fax, Laser",TEC-CO-10002663,Copiers,355.99,420.07,2,64.08
"Safco 3-Shelf Cabinet, Metal",FUR-BO-10004219,Bookcases,167.99,191.51,8,23.52
"Fiskars Box Cutter, Easy Grip",OFF-SU-10001337,Supplies,36.99,45.13,7,8.14
"Fiskars Ruler, Easy Grip",OFF-SU-10004902,Supplies,15.99,19.67,2,3.68
"Jiffy Mailers, with clear poly window",OFF-EN-10000353,Envelopes,40.99,53.29,3,12.3
"Sauder Floating Shelf Set, Pine",FUR-BO-10001324,Bookcases,175.99,219.99,10,44.0
"Hon Bag Chairs, Black",FUR-CH-10000568,Chairs,33.99,43.17,1,9.18
"Dania Classic Bookcase, Pine",FUR-BO-10000279,Bookcases,370.99,467.45,15,96.46
"Rubbermaid Door Stop, Black",FUR-FU-10003986,Furnishings,43.99,53.23,1,9.24
"Hoover Refrigerator, Silver",OFF-AP-10003618,Appliances,526.99,632.39,5,105.4
"Sharp Fax Machine, Color",TEC-CO-10002659,Copiers,296.99,362.33,16,65.34
"Novimex Removable Labels, Laser Printer Compatible",OFF-LA-10002943,Labels,9.99,12.99,5,3.0
"Hewlett Fax and Copier, Digital",TEC-CO-10003307,Copiers,192.99,250.89,6,57.9
"Deflect-O Light Bulb, Durable",FUR-FU-10004483,Furnishings,15.99,20.47,15,4.48
"Acme Ruler, Easy Grip",OFF-SU-10003866,Supplies,8.99,11.24,5,2.25
"Novimex Shipping Labels, Alphabetical",OFF-LA-10001607,Labels,10.99,14.29,6,3.3
"Hon Round Labels, Laser Printer Compatible",OFF-LA-10000553,Labels,2.99,3.74,19,0.75
"Memorex Keyboard, Programmable",TEC-AC-10000170,Accessories,72.99,83.94,5,10.95
"KitchenAid Blender, Black",OFF-AP-10003909,Appliances,96.99,122.21,17,25.22
"Kleencut Ruler, Serrated",OFF-SU-10000304,Supplies,9.99,10.99,16,1.0
"Eaton Message Books, Premium",OFF-PA-10003907,Paper,20.99,23.3,6,2.31
"Accos Rubber Bands, Assorted Sizes",OFF-FA-10000571,Fasteners,13.99,16.93,19,2.94
"Office Star Steel Folding Chair, Set of Two",FUR-CH-10004040,Chairs,84.99,95.19,10,10.2
"SanDisk Parchment Paper, 8.5 x 11",OFF-PA-10004069,Paper,20.99,23.3,6,2.31
"OIC Clamps, Metal",OFF-FA-10000227,Fasteners,19.99,22.99,13,3.0
"OIC Staples, 12 Pack",OFF-FA-10000474,Fasteners,10.99,13.41,9,2.42
"Xerox Note Cards, Multicolor",OFF-PA-10004200,Paper,27.99,35.55,20,7.56
"Ames Peel and Seal, Set of 50",OFF-EN-10004604,Envelopes,8.99,10.34,17,1.35
"Nokia Office Telephone, Full Size",TEC-PH-10000458,Phones,32.99,41.9,0,8.91
"Safco Library with Doors, Mobile",FUR-BO-10000170,Bookcases,352.99,434.18,16,81.19
"GlobeWeis Manila Envelope, Security-Tint",OFF-EN-10003361,Envelopes,29.99,37.79,15,7.8
"Lesro Coffee Table, Adjustable Height",FUR-TA-10001744,Tables,253.99,317.49,20,63.5
"Cameo Interoffice Envelope, Security-Tint",OFF-EN-10003431,Envelopes,49.99,57.49,11,7.5
"HP Fax and Copier, Laser",TEC-CO-10003406,Copiers,172.99,224.89,1,51.9
"Office Star Chairmat, Set of Two",FUR-CH-10000727,Chairs,60.99,77.46,17,16.47
"Cameo Mailers, Recycled",OFF-EN-10002008,Envelopes,36.99,47.72,5,10.73
"Konica Phone, Durable",TEC-MA-10000003,Machines,85.99,98.89,0,12.9
"Canon Personal Copier, Digital",TEC-CO-10001145,Copiers,141.99,157.61,8,15.62
"Eaton Parchment Paper, Multicolor",OFF-PA-10002369,Paper,14.99,17.24,1,2.25
"Eaton Parchment Paper, 8.5 x 11",OFF-PA-10003796,Paper,17.99,21.23,2,3.24
"Stiletto Scissors, High Speed",OFF-SU-10003624,Supplies,23.99,27.11,18,3.12
"OIC Paper Clips, Bulk Pack",OFF-FA-10000154,Fasteners,6.99,8.11,20,1.12
"Lesro Training Table, Rectangular",FUR-TA-10003273,Tables,79.99,99.99,0,20.0
"SanDisk Memo Slips, Multicolor",OFF-PA-10003899,Paper,17.99,20.15,7,2.16
"Harbour Creations Rocking Chair, Red",FUR-CH-10003750,Chairs,131.99,170.27,0,38.28
"Okidata Printer, Wireless",TEC-MA-10002712,Machines,267.99,310.87,10,42.88
"Barricks Conference Table, Rectangular",FUR-TA-10002557,Tables,587.99,746.75,9,158.76
"Deflect-O Frame, Duo Pack",FUR-FU-10000163,Furnishings,109.99,134.19,15,24.2
"OIC Paper Clips, Metal",OFF-FA-10004993,Fasteners,14.99,19.49,16,4.5
"Konica Calculator, Durable",TEC-MA-10004323,Machines,51.99,65.51,8,13.52
"Brother Personal Copier, Laser",TEC-CO-10000777,Copiers,142.99,181.6,12,38.61
"StarTech Phone, Wireless",TEC-MA-10000110,Machines,74.99,96.74,11,21.75
"Hon Chairmat, Set of Two",FUR-CH-10000423,Chairs,51.99,59.79,14,7.8
"Dania Library with Doors, Traditional",FUR-BO-10003126,Bookcases,325.99,358.59,17,32.6
"Eldon Light Bulb, Durable",FUR-FU-10002502,Furnishings,15.99,20.63,19,4.64
"Eaton Message Books, Recycled",OFF-PA-10001905,Paper,19.99,22.79,16,2.8
"Kleencut Trimmer, Serrated",OFF-SU-10000695,Supplies,18.99,21.84,8,2.85
"Enermax Computer Printout Paper, Multicolor",OFF-PA-10003518,Paper,29.99,35.69,6,5.7
"Safco Classic Bookcase, Metal",FUR-BO-10004999,Bookcases,437.99,560.63,8,122.64
"Hamilton Beach Coffee Grinder, White",OFF-AP-10004220,Appliances,40.99,45.09,11,4.1
"Belkin Numeric Keypad, Bluetooth",TEC-AC-10000394,Accessories,57.99,63.79,2,5.8
"Breville Microwave, Silver",OFF-AP-10001103,Appliances,241.99,314.59,10,72.6
"Ikea Corner Shelving, Metal",FUR-BO-10001537,Bookcases,122.99,143.9,16,20.91
"Jiffy Mailers, Recycled",OFF-EN-10004303,Envelopes,17.99,20.15,7,2.16
"Breville Microwave, White",OFF-AP-10002397,Appliances,269.99,307.79,1,37.8
"Panasonic Receipt Printer, White",TEC-MA-10003280,Machines,118.99,153.5,16,34.51
"Dania Floating Shelf Set, Traditional",FUR-BO-10000022,Bookcases,151.99,177.83,19,25.84
"Nokia Smart Phone, with Caller ID",TEC-PH-10001573,Phones,542.99,602.72,17,59.73
"Kleencut Scissors, High Speed",OFF-SU-10001137,Supplies,21.99,28.37,18,6.38
"Dania Classic Bookcase, Mobile",FUR-BO-10002318,Bookcases,371.99,409.19,20,37.2
"Bevis Training Table, with Bottom Storage",FUR-TA-10001693,Tables,133.99,154.09,6,20.1
"Lesro Round Table, Fully Assembled",FUR-TA-10000323,Tables,180.99,200.9,18,19.91
"Bevis Coffee Table, Rectangular",FUR-TA-10004005,Tables,157.99,184.85,12,26.86
"Hewlett Fax and Copier, Laser",TEC-CO-10001839,Copiers,163.99,188.59,18,24.6
"SanDisk Memory Card, Bluetooth",TEC-AC-10002263,Accessories,111.99,131.03,17,19.04
"Tenex Box, Single Width",OFF-ST-10001597,Storage,9.99,12.49,9,2.5
"Harbour Creations Swivel Stool, Adjustable",FUR-CH-10002816,Chairs,182.99,230.57,8,47.58
"Novimex Removable Labels, 5000 Label Set",OFF-LA-10000880,Labels,9.99,11.89,9,1.9
"Tenex Frame, Black",FUR-FU-10000612,Furnishings,109.99,136.39,3,26.4
"KitchenAid Toaster, Silver",OFF-AP-10001805,Appliances,76.99,95.47,10,18.48
"Xerox Parchment Paper, Multicolor",OFF-PA-10002101,Paper,14.99,18.74,18,3.75
"Memorex Mouse, Erganomic",TEC-AC-10003711,Accessories,12.99,15.85,0,2.86
"Smead Removable Labels, 5000 Label Set",OFF-LA-10001375,Labels,4.99,6.04,6,1.05
"Avery Round Labels, Laser Printer Compatible",OFF-LA-10004709,Labels,6.99,8.04,10,1.05
"StarTech Calculator, Wireless",TEC-MA-10002249,Machines,35.99,42.11,1,6.12
"Enermax Computer Printout Paper, 8.5 x 11",OFF-PA-10003424,Paper,32.99,39.26,13,6.27
"Harbour Creations File Folder Labels, Alphabetical",OFF-LA-10002900,Labels,3.99,4.91,10,0.92
"Memorex Mouse, USB",TEC-AC-10003611,Accessories,25.99,33.79,12,7.8
"Nokia Signal Booster, VoIP",TEC-PH-10002663,Phones,122.99,154.97,6,31.98
"Samsung Headset, Cordless",TEC-PH-10004827,Phones,67.99,80.91,13,12.92
"Xerox Computer Printout Paper, Recycled",OFF-PA-10000522,Paper,12.99,15.46,13,2.47
"Green Bar Computer Printout Paper, Recycled",OFF-PA-10002645,Paper,29.99,38.39,17,8.4
"KitchenAid Coffee Grinder, White",OFF-AP-10000825,Appliances,68.99,87.62,12,18.63
"Memorex Router, Programmable",TEC-AC-10004070,Accessories,247.99,292.63,5,44.64
"Canon Wireless Fax, Digital",TEC-CO-10002043,Copiers,377.99,446.03,0,68.04
"Kleencut Shears, High Speed",OFF-SU-10000514,Supplies,22.99,26.67,9,3.68
"Lesro Training Table, Fully Assembled",FUR-TA-10004468,Tables,269.99,302.39,6,32.4
"Belkin Keyboard, Bluetooth",TEC-AC-10003920,Accessories,41.99,52.49,8,10.5
"KitchenAid Stove, Silver",OFF-AP-10003184,Appliances,570.99,730.87,15,159.88
"Office Star Bag Chairs, Adjustable",FUR-CH-10004943,Chairs,28.99,37.4,20,8.41
"Lesro Conference Table, Fully Assembled",FUR-TA-10002912,Tables,429.99,528.89,19,98.9
"Barricks Conference Table, Adjustable Height",FUR-TA-10003354,Tables,590.99,679.64,11,88.65
"Enermax Cards & Envelopes, Recycled",OFF-PA-10000871,Paper,46.99,55.45,4,8.46
"Logitech Mouse, Programmable",TEC-AC-10003763,Accessories,30.99,36.26,9,5.27
"StarTech Card Printer, Wireless",TEC-MA-10003121,Machines,97.99,110.73,11,12.74
"Konica Printer, Durable",TEC-MA-10002316,Machines,267.99,313.55,11,45.56
"Harbour Creations Bag Chairs, Set of Two",FUR-CH-10002752,Chairs,31.99,37.43,11,5.44
"GlobeWeis Interoffice Envelope, with clear poly window",OFF-EN-10003615,Envelopes,25.99,33.79,12,7.8
"Office Star Swivel Stool, Set of Two",FUR-CH-10003168,Chairs,158.99,187.61,20,28.62
"SAFCO Swivel Stool, Red",FUR-CH-10003499,Chairs,66.99,78.38,17,11.39
"KitchenAid Stove, Black",OFF-AP-10001692,Appliances,569.99,649.79,18,79.8
"Nokia Speaker Phone, Cordless",TEC-PH-10004915,Phones,106.99,118.76,11,11.77
"Okidata Card Printer, Durable",TEC-MA-10004955,Machines,149.99,172.49,3,22.5
"Cameo Manila Envelope, Recycled",OFF-EN-10004491,Envelopes,25.99,30.93,4,4.94
"Belkin Flash Drive, Programmable",TEC-AC-10001486,Accessories,42.99,52.45,9,9.46
"Bevis Round Table, Adjustable Height",FUR-TA-10003323,Tables,337.99,432.63,12,94.64
"SanDisk Cards & Envelopes, Multicolor",OFF-PA-10004641,Paper,49.99,57.99,19,8.0
"Samsung Office Telephone, Cordless",TEC-PH-10002491,Phones,67.99,74.79,18,6.8
"Stockwell Push Pins, Metal",OFF-FA-10004494,Fasteners,6.99,9.09,5,2.1
"KitchenAid Coffee Grinder, Silver",OFF-AP-10000806,Appliances,63.99,78.07,10,14.08
"Acme Shears, Easy Grip",OFF-SU-10000925,Supplies,25.99,30.67,2,4.68
"Ames Interoffice Envelope, Set of 50",OFF-EN-10003885,Envelopes,22.99,29.2,11,6.21
"Eldon Stacking Tray, Black",FUR-FU-10000287,Furnishings,31.99,35.51,14,3.52
"Advantus Door Stop, Durable",FUR-FU-10000204,Furnishings,41.99,53.75,9,11.76
"Eaton Cards & Envelopes, 8.5 x 11",OFF-PA-10003359,Paper,48.99,60.75,12,11.76
"Cuisinart Stove, White",OFF-AP-10004464,Appliances,535.99,627.11,5,91.12
"SAFCO Rocking Chair, Set of Two",FUR-CH-10000774,Chairs,136.99,164.39,1,27.4
"Avery Index Tab, Economy",OFF-BI-10004233,Binders,7.99,9.43,17,1.44
"Apple Audio Dock, Cordless",TEC-PH-10003055,Phones,143.99,187.19,2,43.2
"Hamilton Beach Stove, White",OFF-AP-10002552,Appliances,485.99,612.35,15,126.36
"Cisco Office Telephone, VoIP",TEC-PH-10002222,Phones,47.99,55.67,4,7.68
"Hon Legal Exhibit Labels, Laser Printer Compatible",OFF-LA-10000767,Labels,10.99,13.85,0,2.86
"Xerox Message Books, Multicolor",OFF-PA-10004124,Paper,21.99,26.83,3,4.84
"Eaton Memo Slips, Recycled",OFF-PA-10002971,Paper,13.99,18.05,18,4.06
"Cuisinart Coffee Grinder, Red",OFF-AP-10004749,Appliances,30.99,34.71,20,3.72
"Stiletto Box Cutter, Easy Grip",OFF-SU-10000102,Supplies,37.99,49.39,3,11.4
"Hamilton Beach Microwave, Black",OFF-AP-10001527,Appliances,253.99,294.63,5,40.64
"Ikea Classic Bookcase, Pine",FUR-BO-10003647,Bookcases,412.99,507.98,0,94.99
"Breville Stove, White",OFF-AP-10003382,Appliances,503.99,640.07,16,136.08
"GlobeWeis Interoffice Envelope, Recycled",OFF-EN-10003373,Envelopes,46.99,58.27,6,11.28
"Motorola Office Telephone, Cordless",TEC-PH-10003353,Phones,74.99,83.24,18,8.25
"StarTech Printer, Red",TEC-MA-10001934,Machines,214.99,260.14,16,45.15
"Barricks Computer Table, Adjustable Height",FUR-TA-10004722,Tables,308.99,376.97,8,67.98
"Acme Shears, Serrated",OFF-SU-10003540,Supplies,46.99,55.92,4,8.93
"Konica Card Printer, Red",TEC-MA-10001881,Machines,102.99,126.68,20,23.69
"Office Star Executive Leather Armchair, Red",FUR-CH-10004910,Chairs,422.99,503.36,15,80.37
"Novimex Shipping Labels, Laser Printer Compatible",OFF-LA-10000157,Labels,10.99,13.3,11,2.31
