,DATE,MONTH,YEAR,PRODUCT_ID,PRODUCT_NAME,CATEGORY,BUY_PRICE,SELL_PRICE,QUANTITY,SALES,PROFIT_PER_ITEM,PROFIT
917,2021-06-13,6,2021,OFF-ST-10004702,"Eldon Box, Single Width",Storage,8.99,10.16,7,62.93,1.17,8.19
918,2022-06-10,6,2022,OFF-AP-10000672,"KitchenAid Stove, White",Appliances,567.99,675.91,3,1703.97,107.92,323.76
919,2023-01-30,1,2023,OFF-EN-10003080,"Kraft Peel and Seal, Security-Tint",Envelopes,22.99,26.44,2,45.98,3.45,6.9
920,2022-12-25,12,2022,OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",Binders,7.99,9.67,5,39.95,1.68,8.4
921,2022-12-25,12,2022,OFF-ST-10002555,"Eldon Lockers, Industrial",Storage,178.99,200.47,5,894.95,21.48,107.4
922,2022-12-25,12,2022,OFF-AR-10004825,"BIC Canvas, Fluorescent",Art,54.99,61.04,5,274.95,6.05,30.25
923,2022-12-25,12,2022,TEC-CO-10000013,"Brother Fax Machine, Laser",Copiers,318.99,357.27,3,956.97,38.28,114.84
924,2019-08-28,8,2019,OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",Binders,13.99,17.21,5,69.95,3.22,16.1
925,2019-08-28,8,2019,FUR-TA-10004132,"Bevis Coffee Table, with Bottom Storage",Tables,206.99,264.95,4,827.96,57.96,231.84
926,2019-08-28,8,2019,FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Bookcases,177.99,215.37,4,711.96,37.38,149.52
927,2019-08-28,8,2019,OFF-BI-10001833,"Ibico Hole Reinforcements, Recycled",Binders,6.99,8.25,6,41.94,1.26,7.56
928,2019-08-28,8,2019,OFF-AP-10003717,"Breville Coffee Grinder, White",Appliances,53.99,65.33,6,323.94,11.34,68.04
929,2021-07-06,7,2021,OFF-EN-10003533,"Cameo Peel and Seal, Recycled",Envelopes,9.99,12.49,3,29.97,2.5,7.5
930,2021-07-06,7,2021,FUR-FU-10000295,"Advantus Light Bulb, Black",Furnishings,7.99,9.67,3,23.97,1.68,5.04
931,2021-07-06,7,2021,TEC-PH-10001664,"Motorola Office Telephone, VoIP",Phones,60.99,70.75,3,182.97,9.76,29.28
932,2021-07-06,7,2021,TEC-AC-10002158,"Enermax Memory Card, Erganomic",Accessories,55.99,67.19,4,223.96,11.2,44.8
933,2021-07-06,7,2021,FUR-CH-10001153,"Harbour Creations Bag Chairs, Adjustable",Chairs,57.99,72.49,3,173.97,14.5,43.5
934,2021-07-06,7,2021,OFF-BI-10002894,"Avery Binding Machine, Durable",Binders,49.99,55.99,4,199.96,6.0,24.0
935,2022-08-29,8,2022,TEC-AC-10003343,"Logitech Flash Drive, Erganomic",Accessories,27.99,33.31,3,83.97,5.32,15.96
936,2022-08-29,8,2022,OFF-AR-10000176,"Sanford Highlighters, Water Color",Art,18.99,24.5,6,113.94,5.51,33.06
937,2022-08-29,8,2022,OFF-AP-10001593,"Cuisinart Microwave, Red",Appliances,250.99,308.72,5,1254.95,57.73,288.65
938,2022-08-29,8,2022,TEC-AC-10003463,"Enermax Numeric Keypad, USB",Accessories,54.99,69.84,3,164.97,14.85,44.55
939,2023-02-20,2,2023,TEC-PH-10003513,"Nokia Speaker Phone, VoIP",Phones,73.99,94.71,2,147.98,20.72,41.44
940,2021-02-28,2,2021,OFF-BI-10001808,"Cardinal Binding Machine, Clear",Binders,48.99,61.24,4,195.96,12.25,49.0
941,2020-03-10,3,2020,OFF-AR-10001607,"Stanley Pencil Sharpener, Water Color",Art,24.99,31.74,9,224.91,6.75,60.75
942,2023-03-29,3,2023,OFF-AR-10002433,"Stanley Pens, Easy-Erase",Art,9.99,11.99,3,29.97,2.0,6.0
943,2020-06-03,6,2020,OFF-ST-10003995,"Eldon File Cart, Single Width",Storage,114.99,133.39,7,804.93,18.4,128.8
944,2020-06-03,6,2020,OFF-ST-10002608,"Eldon Box, Industrial",Storage,9.99,11.29,2,19.98,1.3,2.6
945,2020-06-03,6,2020,OFF-SU-10004818,"Stiletto Trimmer, Steel",Supplies,41.99,46.61,6,251.94,4.62,27.72
946,2020-06-03,6,2020,OFF-BI-10004328,"Wilson Jones Binding Machine, Economy",Binders,48.99,63.2,4,195.96,14.21,56.84
947,2020-06-03,6,2020,FUR-BO-10001892,"Sauder Library with Doors, Pine",Bookcases,193.99,225.03,3,581.97,31.04,93.12
948,2019-12-08,12,2019,TEC-MA-10000687,"Konica Calculator, Red",Machines,40.99,45.5,6,245.94,4.51,27.06
949,2019-05-12,5,2019,OFF-BI-10002172,"Acco Binding Machine, Recycled",Binders,50.99,56.09,7,356.93,5.1,35.7
950,2020-12-18,12,2020,OFF-AP-10000540,"Hamilton Beach Refrigerator, Red",Appliances,449.99,521.99,2,899.98,72.0,144.0
951,2022-02-20,2,2022,OFF-EN-10004677,"Jiffy Manila Envelope, Set of 50",Envelopes,25.99,32.75,2,51.98,6.76,13.52
952,2022-02-20,2,2022,FUR-BO-10004408,"Dania Stackable Bookrack, Pine",Bookcases,110.99,134.3,2,221.98,23.31,46.62
953,2019-05-02,5,2019,FUR-CH-10000488,"SAFCO Steel Folding Chair, Black",Chairs,66.99,75.7,4,267.96,8.71,34.84
954,2019-05-02,5,2019,FUR-BO-10000967,"Ikea Library with Doors, Pine",Bookcases,364.99,470.84,2,729.98,105.85,211.7
955,2019-05-02,5,2019,OFF-AR-10001461,"BIC Canvas, Water Color",Art,56.99,66.68,1,56.99,9.69,9.69
956,2019-05-02,5,2019,OFF-AR-10000584,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.01,4,103.96,7.02,28.08
957,2021-02-21,2,2021,OFF-SU-10002451,"Elite Letter Opener, High Speed",Supplies,23.99,29.03,3,71.97,5.04,15.12
958,2021-02-21,2,2021,TEC-CO-10003807,"HP Personal Copier, Laser",Copiers,123.99,146.31,2,247.98,22.32,44.64
959,2020-09-22,9,2020,OFF-SU-10001983,"Stiletto Box Cutter, Steel",Supplies,34.99,41.64,6,209.94,6.65,39.9
960,2021-01-23,1,2021,FUR-BO-10003554,"Dania 3-Shelf Cabinet, Mobile",Bookcases,143.99,167.03,5,719.95,23.04,115.2
961,2022-10-14,10,2022,OFF-ST-10000355,"Eldon Box, Wire Frame",Storage,8.99,10.16,7,62.93,1.17,8.19
962,2022-10-14,10,2022,OFF-AR-10001110,"BIC Pencil Sharpener, Water Color",Art,15.99,17.91,2,31.98,1.92,3.84
963,2022-06-21,6,2022,OFF-ST-10003132,"Fellowes Box, Blue",Storage,17.99,21.59,5,89.94999999999999,3.6,18.0
964,2022-06-21,6,2022,OFF-AR-10002165,"Boston Sketch Pad, Fluorescent",Art,49.99,56.49,4,199.96,6.5,26.0
965,2022-05-17,5,2022,OFF-BI-10000368,"Avery Binder Covers, Durable",Binders,12.99,16.11,3,38.97,3.12,9.36
966,2022-05-17,5,2022,OFF-SU-10001125,"Stiletto Letter Opener, High Speed",Supplies,27.99,31.07,4,111.96,3.08,12.32
967,2022-08-22,8,2022,OFF-ST-10004377,"Rogers File Cart, Single Width",Storage,84.99,101.99,7,594.93,17.0,119.0
968,2023-01-13,1,2023,OFF-AR-10004492,"BIC Canvas, Blue",Art,53.99,66.41,2,107.98,12.42,24.84
969,2023-01-13,1,2023,TEC-CO-10001596,"Brother Wireless Fax, Color",Copiers,379.99,455.99,5,1899.95,76.0,380.0
970,2021-08-22,8,2021,FUR-BO-10000002,"Bush Classic Bookcase, Mobile",Bookcases,414.99,502.14,1,414.99,87.15,87.15
971,2021-08-22,8,2021,OFF-BI-10001820,"Wilson Jones Binding Machine, Durable",Binders,49.99,61.99,2,99.98,12.0,24.0
972,2021-08-22,8,2021,FUR-CH-10003249,"Novimex Chairmat, Adjustable",Chairs,52.99,65.71,2,105.98,12.72,25.44
973,2021-08-22,8,2021,TEC-MA-10004323,"Panasonic Phone, White",Machines,70.99,80.93,3,212.97,9.94,29.82
974,2021-08-22,8,2021,OFF-BI-10002047,"Acco Index Tab, Durable",Binders,8.99,10.7,3,26.97,1.71,5.13
975,2021-08-22,8,2021,OFF-AR-10000219,"Sanford Highlighters, Blue",Art,15.99,20.63,4,63.96,4.64,18.56
976,2021-08-22,8,2021,TEC-CO-10000228,"Hewlett Personal Copier, Laser",Copiers,122.99,138.98,6,737.9399999999999,15.99,95.94
977,2021-08-22,8,2021,OFF-BI-10000121,"Cardinal Index Tab, Clear",Binders,6.99,8.39,4,27.96,1.4,5.6
978,2023-03-09,3,2023,OFF-AR-10000751,"Boston Highlighters, Fluorescent",Art,19.99,23.19,3,59.97,3.2,9.6
979,2023-03-09,3,2023,TEC-MA-10001009,"Panasonic Inkjet, Red",Machines,308.99,392.42,3,926.97,83.43,250.29
980,2023-03-09,3,2023,OFF-AR-10000409,"Sanford Canvas, Easy-Erase",Art,50.99,65.78,3,152.97,14.79,44.37
981,2023-03-09,3,2023,OFF-BI-10003058,"Acco Binder Covers, Economy",Binders,12.99,16.37,3,38.97,3.38,10.14
982,2023-03-09,3,2023,FUR-CH-10003772,"Office Star Chairmat, Red",Chairs,58.99,74.92,4,235.96,15.93,63.72
983,2022-04-24,4,2022,OFF-AR-10001720,"Stanley Canvas, Blue",Art,48.99,61.24,7,342.93,12.25,85.75
984,2021-02-16,2,2021,TEC-CO-10000011,"HP Personal Copier, High-Speed",Copiers,121.99,135.41,6,731.9399999999999,13.42,80.52
985,2021-02-16,2,2021,OFF-AP-10000005,"KitchenAid Microwave, Red",Appliances,309.99,378.19,5,1549.95,68.2,341.0
986,2022-04-13,4,2022,OFF-AR-10004739,"BIC Canvas, Easy-Erase",Art,53.99,65.33,6,323.94,11.34,68.04
987,2023-02-17,2,2023,OFF-EN-10003392,"Kraft Peel and Seal, Set of 50",Envelopes,9.99,11.59,7,69.93,1.6,11.2
988,2023-02-17,2,2023,OFF-FA-10004734,"Advantus Rubber Bands, Bulk Pack",Fasteners,7.99,10.31,5,39.95,2.32,11.6
989,2023-02-17,2,2023,OFF-AR-10002113,"Boston Highlighters, Easy-Erase",Art,18.99,22.98,8,151.92,3.99,31.92
990,2022-12-19,12,2022,TEC-CO-10001192,"HP Personal Copier, Digital",Copiers,61.99,68.81,3,185.97,6.82,20.46
991,2019-09-30,9,2019,OFF-SU-10003343,"Kleencut Shears, Steel",Supplies,45.99,57.95,12,551.88,11.96,143.52
992,2023-01-05,1,2023,OFF-SU-10001021,"Fiskars Box Cutter, Serrated",Supplies,31.99,38.39,3,95.97,6.4,19.2
993,2023-01-11,1,2023,TEC-AC-10001636,"Belkin Mouse, Erganomic",Accessories,38.99,44.45,5,194.95,5.46,27.3
994,2023-01-11,1,2023,OFF-PA-10000961,"Green Bar Parchment Paper, Premium",Paper,16.99,20.56,4,67.96,3.57,14.28
995,2021-03-28,3,2021,TEC-AC-10002204,"Belkin Flash Drive, Erganomic",Accessories,39.99,44.39,3,119.97,4.4,13.2
996,2022-05-17,5,2022,OFF-ST-10002437,"Eldon Trays, Blue",Storage,42.99,54.17,2,85.98,11.18,22.36
997,2022-05-17,5,2022,OFF-AR-10001482,"Stanley Markers, Easy-Erase",Art,10.99,12.86,2,21.98,1.87,3.74
998,2022-05-17,5,2022,TEC-PH-10001470,"Cisco Office Telephone, with Caller ID",Phones,67.99,81.59,4,271.96,13.6,54.4
999,2021-07-16,7,2021,OFF-LA-10004148,"Smead File Folder Labels, 5000 Label Set",Labels,8.99,11.51,3,26.97,2.52,7.56
1000,2021-07-16,7,2021,FUR-FU-10001775,"Deflect-O Stacking Tray, Durable",Furnishings,17.99,20.15,5,89.94999999999999,2.16,10.8
1001,2021-07-16,7,2021,OFF-ST-10004035,"Rogers Box, Wire Frame",Storage,20.99,25.82,2,41.98,4.83,9.66
1002,2021-07-16,7,2021,TEC-AC-10002883,"Belkin Flash Drive, USB",Accessories,41.99,47.03,1,41.99,5.04,5.04
1003,2021-07-16,7,2021,OFF-AR-10003117,"BIC Pencil Sharpener, Blue",Art,28.99,32.47,5,144.95,3.48,17.4
1004,2021-11-28,11,2021,OFF-EN-10001997,"GlobeWeis Business Envelopes, with clear poly window",Envelopes,18.99,22.79,2,37.98,3.8,7.6
1005,2021-10-06,10,2021,OFF-PA-10003416,"Enermax Note Cards, Multicolor",Paper,32.99,40.91,3,98.97,7.92,23.76
1006,2022-10-17,10,2022,TEC-AC-10001030,"Memorex Flash Drive, Erganomic",Accessories,13.99,16.23,5,69.95,2.24,11.2
1007,2023-03-17,3,2023,TEC-CO-10003608,"Canon Fax Machine, Color",Copiers,159.99,201.59,8,1279.92,41.6,332.8
1008,2023-03-17,3,2023,OFF-BI-10003650,"Ibico Index Tab, Clear",Binders,8.99,10.88,2,17.98,1.89,3.78
1009,2020-03-08,3,2020,OFF-BI-10000341,"Ibico Binding Machine, Recycled",Binders,51.99,66.55,3,155.97,14.56,43.68
1010,2020-03-08,3,2020,OFF-AR-10003066,"Sanford Markers, Water Color",Art,25.99,32.75,7,181.93,6.76,47.32
1011,2023-02-18,2,2023,OFF-AR-10002939,"Stanley Highlighters, Water Color",Art,17.99,21.23,8,143.92,3.24,25.92
1012,2023-02-18,2,2023,OFF-ST-10003204,"Tenex Trays, Industrial",Storage,48.99,56.34,6,293.94,7.35,44.1
1013,2023-02-18,2,2023,TEC-CO-10003525,"Sharp Ink, Color",Copiers,106.99,120.9,6,641.9399999999999,13.91,83.46
1014,2023-02-18,2,2023,OFF-AP-10003971,"Hoover Toaster, Red",Appliances,74.99,93.74,3,224.97,18.75,56.25
1015,2023-02-18,2,2023,OFF-ST-10002172,"Fellowes Trays, Blue",Storage,28.99,33.92,4,115.96,4.93,19.72
1016,2022-11-27,11,2022,OFF-AP-10003032,"Hamilton Beach Blender, Silver",Appliances,63.99,78.07,6,383.94,14.08,84.48
1017,2022-11-27,11,2022,OFF-PA-10002196,"Green Bar Message Books, Recycled",Paper,20.99,25.19,5,104.95,4.2,21.0
1018,2022-11-27,11,2022,OFF-PA-10004145,"Xerox Message Books, 8.5 x 11",Paper,21.99,25.73,7,153.92999999999998,3.74,26.18
1019,2022-11-27,11,2022,TEC-AC-10004997,"Belkin Memory Card, Bluetooth",Accessories,102.99,118.44,6,617.9399999999999,15.45,92.7
1020,2021-07-10,7,2021,FUR-BO-10004327,"Bush 3-Shelf Cabinet, Mobile",Bookcases,145.99,189.79,3,437.97,43.8,131.4
1021,2022-03-23,3,2022,FUR-FU-10004579,"Deflect-O Door Stop, Duo Pack",Furnishings,43.99,56.31,3,131.97,12.32,36.96
1022,2022-12-08,12,2022,OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",Binders,7.99,9.67,5,39.95,1.68,8.4
1023,2022-12-08,12,2022,OFF-BI-10001253,"Acco Binder Covers, Recycled",Binders,13.99,16.93,5,69.95,2.94,14.7
1024,2021-02-09,2,2021,OFF-BI-10001055,"Wilson Jones Hole Reinforcements, Durable",Binders,5.99,7.73,2,11.98,1.74,3.48
1025,2021-02-09,2,2021,OFF-ST-10003764,"Tenex Box, Industrial",Storage,14.99,19.49,7,104.93,4.5,31.5
1026,2021-02-09,2,2021,OFF-BI-10000440,"Acco Index Tab, Economy",Binders,9.99,12.79,1,9.99,2.8,2.8
1027,2021-02-09,2,2021,OFF-ST-10004020,"Tenex Lockers, Single Width",Storage,183.99,224.47,4,735.96,40.48,161.92
1028,2020-06-02,6,2020,FUR-BO-10004585,"Ikea 3-Shelf Cabinet, Traditional",Bookcases,141.99,176.07,2,283.98,34.08,68.16
1029,2020-06-02,6,2020,OFF-BI-10000312,"Cardinal Binder Covers, Economy",Binders,11.99,15.47,9,107.91,3.48,31.32
1030,2020-06-02,6,2020,OFF-AR-10000727,"Stanley Canvas, Easy-Erase",Art,49.99,60.49,6,299.94,10.5,63.0
1031,2023-01-13,1,2023,TEC-MA-10001279,"Panasonic Calculator, Wireless",Machines,49.99,60.49,4,199.96,10.5,42.0
1032,2021-10-11,10,2021,TEC-PH-10004635,"Samsung Office Telephone, with Caller ID",Phones,32.99,40.25,5,164.95000000000002,7.26,36.3
1033,2021-10-11,10,2021,OFF-AR-10003117,"BIC Pencil Sharpener, Blue",Art,28.99,32.47,6,173.94,3.48,20.88
1034,2020-08-24,8,2020,OFF-AR-10002783,"Stanley Pencil Sharpener, Water Color",Art,24.99,31.74,9,224.91,6.75,60.75
1035,2020-08-24,8,2020,OFF-AR-10001190,"Boston Canvas, Easy-Erase",Art,26.99,31.04,6,161.94,4.05,24.3
1036,2022-06-04,6,2022,FUR-BO-10000490,"Bush Library with Doors, Metal",Bookcases,326.99,398.93,7,2288.9300000000003,71.94,503.58
1037,2020-12-18,12,2020,TEC-AC-10004679,"Enermax Flash Drive, Programmable",Accessories,42.99,53.74,3,128.97,10.75,32.25
1038,2020-12-18,12,2020,TEC-PH-10000705,"Apple Headset, Cordless",Phones,75.99,97.27,3,227.97,21.28,63.84
1039,2020-12-18,12,2020,OFF-ST-10002172,"Fellowes Trays, Blue",Storage,28.99,33.92,1,28.99,4.93,4.93
1040,2020-12-18,12,2020,OFF-LA-10003591,"Smead Removable Labels, Laser Printer Compatible",Labels,9.99,11.59,5,49.95,1.6,8.0
1041,2020-12-18,12,2020,OFF-AR-10003651,"Sanford Pencil Sharpener, Easy-Erase",Art,26.99,31.04,6,161.94,4.05,24.3
1042,2020-12-18,12,2020,TEC-MA-10003478,"StarTech Receipt Printer, Durable",Machines,110.99,126.53,5,554.9499999999999,15.54,77.7
1043,2020-12-18,12,2020,OFF-BI-10003899,"Avery 3-Hole Punch, Recycled",Binders,27.99,32.47,4,111.96,4.48,17.92
1044,2021-09-08,9,2021,OFF-AR-10002454,"Binney & Smith Canvas, Water Color",Art,54.99,70.39,3,164.97,15.4,46.2
1045,2021-02-04,2,2021,OFF-AR-10000066,"Sanford Pens, Blue",Art,5.99,7.79,6,35.94,1.8,10.8
1046,2021-02-04,2,2021,FUR-BO-10000268,"Bush Library with Doors, Pine",Bookcases,182.99,225.08,3,548.97,42.09,126.27
1047,2021-02-04,2,2021,OFF-PA-10002534,"Green Bar Memo Slips, Multicolor",Paper,8.99,11.15,3,26.97,2.16,6.48
1048,2022-05-09,5,2022,OFF-AR-10004739,"BIC Canvas, Easy-Erase",Art,53.99,65.33,2,107.98,11.34,22.68
1049,2022-05-09,5,2022,OFF-BI-10002935,"Wilson Jones Binder, Clear",Binders,11.99,13.31,3,35.97,1.32,3.96
1050,2022-05-05,5,2022,OFF-AR-10003450,"BIC Markers, Blue",Art,25.99,31.19,4,103.96,5.2,20.8
1051,2021-01-21,1,2021,FUR-TA-10002411,"Hon Round Table, with Bottom Storage",Tables,257.99,304.43,3,773.97,46.44,139.32
1052,2021-01-21,1,2021,OFF-LA-10004487,"Harbour Creations Shipping Labels, Alphabetical",Labels,10.99,14.07,4,43.96,3.08,12.32
1053,2021-09-17,9,2021,FUR-BO-10001888,"Dania Floating Shelf Set, Pine",Bookcases,153.99,177.09,2,307.98,23.1,46.2
1054,2021-09-17,9,2021,OFF-ST-10001460,"Smead Trays, Industrial",Storage,43.99,50.59,4,175.96,6.6,26.4
1055,2021-07-05,7,2021,OFF-ST-10002159,"Fellowes Lockers, Wire Frame",Storage,123.99,154.99,4,495.96,31.0,124.0
1056,2021-07-05,7,2021,OFF-AR-10000785,"BIC Sketch Pad, Water Color",Art,51.99,57.19,1,51.99,5.2,5.2
1057,2021-07-05,7,2021,OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,26.99,33.74,7,188.93,6.75,47.25
1058,2022-11-26,11,2022,OFF-AR-10002681,"Stanley Canvas, Fluorescent",Art,45.99,55.65,2,91.98,9.66,19.32
1059,2022-11-26,11,2022,OFF-SU-10002094,"Acme Letter Opener, Steel",Supplies,29.99,37.79,5,149.95,7.8,39.0
1060,2020-12-15,12,2020,OFF-AR-10001777,"Binney & Smith Sketch Pad, Water Color",Art,49.99,60.49,5,249.95,10.5,52.5
1061,2020-12-15,12,2020,TEC-PH-10000070,"Nokia Headset, with Caller ID",Phones,43.99,50.59,2,87.98,6.6,13.2
1062,2020-12-15,12,2020,OFF-BI-10003774,"Cardinal 3-Hole Punch, Durable",Binders,29.99,33.89,6,179.94,3.9,23.4
1063,2020-08-17,8,2020,OFF-BI-10003152,"Avery Hole Reinforcements, Recycled",Binders,4.99,5.49,2,9.98,0.5,1.0
1064,2020-08-17,8,2020,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase",Art,28.99,35.95,4,115.96,6.96,27.84
1065,2020-08-17,8,2020,OFF-FA-10000429,"Stockwell Push Pins, Bulk Pack",Fasteners,13.99,16.37,3,41.97,2.38,7.14
1066,2020-06-01,6,2020,OFF-LA-10001618,"Hon Legal Exhibit Labels, Adjustable",Labels,8.99,11.42,7,62.93,2.43,17.01
1067,2019-12-15,12,2019,OFF-ST-10001648,"Tenex Shelving, Blue",Storage,32.99,41.24,3,98.97,8.25,24.75
1068,2019-12-15,12,2019,OFF-AR-10004884,"Sanford Pens, Fluorescent",Art,11.99,15.35,4,47.96,3.36,13.44
1069,2020-06-14,6,2020,OFF-ST-10001974,"Rogers File Cart, Industrial",Storage,126.99,148.58,2,253.98,21.59,43.18
1070,2021-03-25,3,2021,OFF-AR-10002816,"Boston Canvas, Blue",Art,53.99,68.57,5,269.95,14.58,72.9
1071,2021-12-20,12,2021,OFF-ST-10003956,"Rogers Trays, Single Width",Storage,36.99,45.13,3,110.97,8.14,24.42
1072,2021-12-20,12,2021,TEC-CO-10002157,"Canon Fax Machine, Laser",Copiers,286.99,361.61,3,860.97,74.62,223.86
1073,2020-08-15,8,2020,OFF-AR-10001777,"Binney & Smith Sketch Pad, Water Color",Art,49.99,60.49,8,399.92,10.5,84.0
1074,2020-08-15,8,2020,OFF-ST-10004097,"Tenex Box, Wire Frame",Storage,13.99,15.67,5,69.95,1.68,8.4
1075,2019-11-30,11,2019,OFF-AR-10001599,"Binney & Smith Canvas, Blue",Art,50.99,65.27,6,305.94,14.28,85.68
1076,2019-11-30,11,2019,FUR-FU-10004608,"Advantus Door Stop, Erganomic",Furnishings,43.99,49.27,5,219.95,5.28,26.4
1077,2021-07-29,7,2021,OFF-AR-10000316,"Stanley Pens, Blue",Art,9.99,12.29,7,69.93,2.3,16.1
1078,2020-11-24,11,2020,OFF-AR-10000703,"BIC Pens, Water Color",Art,16.99,21.75,5,84.94999999999999,4.76,23.8
1079,2020-07-08,7,2020,OFF-AR-10000823,"Stanley Pens, Water Color",Art,6.99,8.11,5,34.95,1.12,5.6
1080,2023-03-08,3,2023,OFF-BI-10003917,"Wilson Jones 3-Hole Punch, Recycled",Binders,27.99,36.39,8,223.92,8.4,67.2
1081,2023-03-08,3,2023,OFF-FA-10002066,"OIC Clamps, Bulk Pack",Fasteners,19.99,24.59,3,59.97,4.6,13.8
1082,2023-03-08,3,2023,OFF-AR-10000184,"Boston Pencil Sharpener, Water Color",Art,31.99,39.03,2,63.98,7.04,14.08
1083,2023-03-08,3,2023,TEC-AC-10001251,"Belkin Numeric Keypad, Erganomic",Accessories,58.99,66.07,7,412.93,7.08,49.56
1084,2023-02-24,2,2023,FUR-BO-10004704,"Bush Corner Shelving, Pine",Bookcases,124.99,151.24,5,624.9499999999999,26.25,131.25
1085,2022-12-23,12,2022,OFF-ST-10002271,"Rogers Shelving, Wire Frame",Storage,60.99,77.46,4,243.96,16.47,65.88
1086,2020-06-30,6,2020,OFF-PA-10001371,"Xerox Computer Printout Paper, 8.5 x 11",Paper,29.99,34.19,7,209.93,4.2,29.4
1087,2020-06-30,6,2020,TEC-AC-10001258,"Belkin Router, Erganomic",Accessories,256.99,318.67,7,1798.93,61.68,431.76
1088,2023-03-25,3,2023,OFF-ST-10000127,"Fellowes Shelving, Wire Frame",Storage,50.99,60.68,4,203.96,9.69,38.76
1089,2020-05-14,5,2020,OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",Binders,3.99,4.75,2,7.98,0.76,1.52
1090,2020-05-14,5,2020,FUR-CH-10004969,"Office Star Bag Chairs, Red",Chairs,49.99,59.99,2,99.98,10.0,20.0
1091,2020-05-14,5,2020,OFF-AR-10003247,"Boston Highlighters, Water Color",Art,21.99,25.95,4,87.96,3.96,15.84
1092,2020-05-14,5,2020,OFF-BI-10004801,"Acco Binding Machine, Durable",Binders,52.99,63.59,2,105.98,10.6,21.2
1093,2020-05-14,5,2020,OFF-ST-10003414,"Tenex Shelving, Industrial",Storage,49.99,64.49,5,249.95,14.5,72.5
1094,2019-06-20,6,2019,TEC-CO-10004558,"HP Ink, High-Speed",Copiers,62.99,74.96,6,377.94,11.97,71.82
1095,2021-09-27,9,2021,OFF-AR-10003005,"Boston Markers, Fluorescent",Art,27.99,33.87,3,83.97,5.88,17.64
1096,2021-09-27,9,2021,OFF-BI-10003114,"Ibico Hole Reinforcements, Economy",Binders,6.99,8.32,4,27.96,1.33,5.32
1097,2021-09-27,9,2021,FUR-FU-10002539,"Tenex Clock, Erganomic",Furnishings,48.99,59.77,5,244.95,10.78,53.9
1098,2023-01-04,1,2023,TEC-CO-10004042,"Brother Wireless Fax, Laser",Copiers,188.99,236.24,2,377.98,47.25,94.5
1099,2023-01-04,1,2023,OFF-AR-10003651,"Sanford Pencil Sharpener, Easy-Erase",Art,26.99,31.04,2,53.98,4.05,8.1
1100,2021-12-14,12,2021,FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Bookcases,150.99,173.64,2,301.98,22.65,45.3
1101,2021-12-14,12,2021,TEC-PH-10001014,"Cisco Speaker Phone, with Caller ID",Phones,137.99,165.59,7,965.93,27.6,193.2
1102,2021-12-14,12,2021,OFF-AP-10000172,"Cuisinart Toaster, Silver",Appliances,53.99,68.03,7,377.93,14.04,98.28
1103,2021-12-14,12,2021,OFF-EN-10000476,"Kraft Clasp Envelope, Recycled",Envelopes,7.99,10.07,3,23.97,2.08,6.24
1104,2021-12-14,12,2021,TEC-MA-10000982,"Konica Inkjet, Wireless",Machines,312.99,381.85,5,1564.95,68.86,344.3
1105,2019-07-11,7,2019,FUR-BO-10001133,"Ikea Classic Bookcase, Mobile",Bookcases,372.99,447.59,2,745.98,74.6,149.2
1106,2022-02-11,2,2022,TEC-AC-10002900,"Belkin Mouse, Programmable",Accessories,20.99,25.61,5,104.95,4.62,23.1
1107,2022-02-11,2,2022,OFF-FA-10004899,"OIC Clamps, 12 Pack",Fasteners,18.99,22.22,2,37.98,3.23,6.46
1108,2019-07-13,7,2019,TEC-PH-10000810,"Nokia Headset, VoIP",Phones,36.99,40.69,2,73.98,3.7,7.4
1109,2022-05-04,5,2022,OFF-ST-10000430,"Tenex File Cart, Blue",Storage,119.99,152.39,3,359.97,32.4,97.2
1110,2022-05-04,5,2022,TEC-PH-10000494,"Apple Speaker Phone, Cordless",Phones,125.99,153.71,2,251.98,27.72,55.44
1111,2022-05-04,5,2022,OFF-BI-10004801,"Acco Binding Machine, Durable",Binders,52.99,63.59,2,105.98,10.6,21.2
1112,2022-05-04,5,2022,FUR-BO-10003903,"Dania 3-Shelf Cabinet, Pine",Bookcases,128.99,162.53,9,1160.91,33.54,301.86
1113,2021-04-11,4,2021,OFF-BI-10001124,"Ibico Binder Covers, Clear",Binders,12.99,16.24,4,51.96,3.25,13.0
1114,2021-04-11,4,2021,OFF-ST-10001195,"Smead Box, Wire Frame",Storage,8.99,9.89,3,26.97,0.9,2.7
1115,2021-04-11,4,2021,FUR-BO-10001003,"Dania 3-Shelf Cabinet, Traditional",Bookcases,140.99,164.96,7,986.93,23.97,167.79
1116,2021-04-11,4,2021,FUR-BO-10000895,"Sauder Corner Shelving, Metal",Bookcases,146.99,180.8,2,293.98,33.81,67.62
1117,2021-04-11,4,2021,OFF-PA-10003037,"Eaton Memo Slips, Multicolor",Paper,14.99,16.49,2,29.98,1.5,3.0
